Radial Distance r (a.u.),Computed Wavefunction
0.7000000000000001,0.3676409035319393
0.705,0.36450619436630566
0.71,0.3614010032895419
0.715,0.35832501606995165
0.72,0.3552779222596236
0.725,0.3522594151445795
0.73,0.3492691916955497
0.735,0.3463069525194385
0.74,0.34337240181142625
0.745,0.3404652473077469
0.75,0.33758520023906685
0.755,0.3347319752845088
0.76,0.33190529052632606
0.765,0.3291048674051447
0.77,0.326330430675857
0.775,0.32358170836409755
0.78,0.320858431723304
0.785,0.31816033519238124
0.79,0.3154871563539424
0.795,0.31283863589310357
0.8,0.3102145175568659
0.805,0.30761454811404143
0.81,0.3050384773157291
0.8150000000000001,0.3024860578563396
0.8200000000000001,0.29995704533515033
0.8250000000000001,0.29745119821839117
0.8300000000000001,0.2949682778018537
0.835,0.2925080481740134
0.84,0.29007027617965736
0.845,0.28765473138402026
0.85,0.2852611860374126
0.855,0.28288941504032633
0.86,0.2805391959090467
0.865,0.2782103087417116
0.87,0.27590253618485666
0.875,0.2736156634004209
0.88,0.27134947803320153
0.885,0.26910377017876635
0.89,0.2668783323518058
0.895,0.26467295945492386
0.9,0.2624874487478595
0.905,0.2603215998171352
0.91,0.2581752145461302
0.915,0.25604809708555454
0.92,0.2539400538243433
0.925,0.25185089336095584
0.93,0.2497804264750534
0.935,0.24772846609959626
0.9400000000000001,0.24569482729330228
0.9450000000000001,0.24367932721349986
0.9500000000000001,0.24168178508934793
0.9550000000000001,0.23970202219543918
0.96,0.23773986182575124
0.965,0.23579512926797
0.97,0.23386765177816346
0.975,0.2319572585558053
0.98,0.23006378071914388
0.985,0.22818705128090913
0.99,0.22632690512436204
0.995,0.2244831789796556
1.0,0.22265571140055015
1.0050000000000001,0.2208443427414254
1.01,0.21904891513461866
1.0150000000000001,0.21726927246807426
1.02,0.2155052603633008
1.025,0.21375672615362631
1.03,0.21202351886276652
1.035,0.21030548918366865
1.04,0.20860248945765827
1.045,0.20691437365386806
1.05,0.2052409973489506
1.055,0.20358221770706456
1.06,0.20193789346014188
1.065,0.20030788488842038
1.07,0.19869205380124097
1.075,0.1970902635181144
1.08,0.19550237885003413
1.085,0.1939282660810651
1.09,0.19236779295015485
1.095,0.19082082863322325
1.1,0.18928724372546868
1.105,0.18776691022393313
1.11,0.18625970151029989
1.115,0.1847654923339192
1.12,0.18328415879507226
1.125,0.18181557832845616
1.1300000000000001,0.1803596296868957
1.135,0.17891619292527272
1.1400000000000001,0.17748514938467952
1.145,0.176066381676778
1.1500000000000001,0.17465977366837662
1.155,0.17326521046620763
1.16,0.17188257840192148
1.165,0.17051176501726997
1.17,0.1691526590494989
1.175,0.16780515041693103
1.18,0.1664691302047457
1.185,0.16514449065094725
1.19,0.16383112513252307
1.195,0.16252892815178563
1.2,0.16123779532289756
1.205,0.15995762335857638
1.21,0.1586883100569787
1.215,0.15742975428875755
1.22,0.15618185598429002
1.225,0.15494451612107943
1.23,0.1537176367113199
1.235,0.15250112078963288
1.24,0.15129487240095676
1.245,0.15009879658860548
1.25,0.14891279938248053
1.2550000000000001,0.14773678778744162
1.26,0.1465706697718268
1.2650000000000001,0.14541435425612775
1.27,0.1442677511018136
1.2750000000000001,0.14313077110029762
1.28,0.14200332596205897
1.285,0.14088532830589381
1.29,0.1397766916483187
1.295,0.13867733039310493
1.3,0.13758715982095823
1.305,0.13650609607932
1.31,0.13543405617232018
1.315,0.13437095795083973
1.32,0.13331672010272352
1.325,0.13227126214310422
1.33,0.13123450440485854
1.335,0.13020636802919117
1.34,0.12918677495632971
1.345,0.1281756479163537
1.35,0.1271729104201277
1.355,0.12617848675036794
1.36,0.12519230195280495
1.365,0.1242142818274782
1.37,0.12324435292013038
1.375,0.12228244251371705
1.3800000000000001,0.12132847862002522
1.385,0.12038238997139715
1.3900000000000001,0.11944410601256494
1.395,0.11851355689258052
1.4000000000000001,0.11759067345686067
1.405,0.11667538723931974
1.41,0.11576763045461562
1.415,0.11486733599048549
1.42,0.11397443740018146
1.425,0.1130888688950018
1.43,0.11221056533692154
1.435,0.11133946223130664
1.44,0.11047549571972896
1.445,0.10961860257286435
1.45,0.10876872018349097
1.455,0.10792578655956203
1.46,0.10708974031737623
1.465,0.10626052067483019
1.47,0.10543806744475231
1.475,0.10462232102832651
1.48,0.10381322240859532
1.485,0.10301071314403625
1.49,0.1022147353622358
1.495,0.10142523175362272
1.5,0.10064214556529379
1.5050000000000001,0.09986542059490644
1.51,0.09909500118465592
1.5150000000000001,0.09833083221531812
1.52,0.09757285910037193
1.5250000000000001,0.09682102778019078
1.53,0.09607528471631253
1.5350000000000001,0.09533557688576728
1.54,0.09460185177548752
1.545,0.09387405737677924
1.55,0.09315214217986499
1.555,0.0924360551684903
1.56,0.09172574581459925
1.565,0.09102116407307258
1.57,0.09032226037653042
1.575,0.08962898563020025
1.58,0.08894129120684464
1.585,0.08825912894175038
1.59,0.08758245112778305
1.595,0.08691121051049462
1.6,0.08624536028329412
1.605,0.08558485408267691
1.61,0.08492964598351249
1.615,0.08427969049438092
1.62,0.08363494255297894
1.625,0.08299535752156735
1.6300000000000001,0.08236089118248202
1.635,0.08173149973369952
1.6400000000000001,0.08110713978444332
1.645,0.0804877683508605
1.6500000000000001,0.07987334285173443
1.655,0.07926382110425786
1.6600000000000001,0.07865916131985116
1.665,0.07805932210003433
1.67,0.07746426243234467
1.675,0.07687394168630236
1.68,0.07628831960942725
1.685,0.07570735632329971
1.69,0.07513101231966904
1.695,0.07455924845660752
1.7,0.07399202595470734
1.705,0.07342930639332777
1.71,0.07287105170688006
1.715,0.0723172241811597
1.72,0.07176778644972033
1.725,0.07122270149028985
1.73,0.07068193262122728
1.735,0.07014544349802385
1.74,0.06961319810984161
1.745,0.0690851607760939
1.75,0.06856129614306415
1.7550000000000001,0.06804156918056554
1.76,0.0675259451786371
1.7650000000000001,0.0670143897442805
1.77,0.06650686879823171
1.7750000000000001,0.0660033485717708
1.78,0.06550379560357002
1.7850000000000001,0.06500817673657527
1.79,0.06451645911492579
1.795,0.06402861018090679
1.8,0.06354459767193803
1.805,0.0630643896175961
1.81,0.06258795433667426
1.815,0.0621152604342687
1.82,0.06164627679890345
1.825,0.06118097259968589
1.83,0.06071931728349609
1.835,0.06026128057220375
1.84,0.05980683245992248
1.845,0.059355943210290404
1.85,0.05890858335378226
1.855,0.058464723685053364
1.86,0.05802433526031253
1.865,0.05758738939472339
1.87,0.057153857659836674
1.875,0.0567237118810487
1.8800000000000001,0.05629692413509185
1.885,0.05587346674754844
1.8900000000000001,0.055453312290396746
1.895,0.05503643357958084
1.9000000000000001,0.054622803672609986
1.905,0.05421239586618201
1.9100000000000001,0.053805183693835835
1.915,0.05340114092362746
1.92,0.05300024155583333
1.925,0.05260245982067755
1.93,0.052207770176085834
1.935,0.05181614730546271
1.94,0.051427566115492866
1.945,0.05104200173396928
1.95,0.05065942950764005
1.955,0.05027982500008536
1.96,0.04990316398961142
1.965,0.049529422467170965
1.97,0.04915857663430541
1.975,0.04879060290111024
1.98,0.04842547788421909
1.985,0.04806317840481588
1.99,0.047703681486660994
1.995,0.04734696435414538
2.0,0.04699300443036181
2.005,0.04664177933519752
2.0100000000000002,0.04629326688344861
2.015,0.045947445082953516
2.02,0.04560429213274704
2.025,0.04526378642123351
2.0300000000000002,0.04492590652438088
2.035,0.044590631203932585
2.04,0.04425793940563981
2.045,0.04392781025751056
2.05,0.043600223068080944
2.055,0.04327515732470024
2.06,0.04295259269183884
2.065,0.04263250900940937
2.07,0.04231488629111117
2.075,0.04199970472278581
2.08,0.04168694466079605
2.085,0.04137658663041752
2.09,0.04106861132424989
2.095,0.040762999600643494
2.1,0.04045973248214233
2.105,0.040158791153945037
2.11,0.03986015696237984
2.115,0.03956381141339723
2.12,0.03926973617107706
2.125,0.0389779130561512
2.13,0.0386883240445435
2.1350000000000002,0.03840095126592301
2.14,0.03811577700227249
2.145,0.0378327836864718
2.15,0.03755195390089723
2.1550000000000002,0.03727327037603371
2.16,0.03699671598910297
2.165,0.036722273762702186
2.17,0.03644992686346348
2.1750000000000003,0.03617965860071964
2.18,0.0359114524251883
2.185,0.035645291927668535
2.19,0.03538116083775114
2.195,0.03511904302254017
2.2,0.03485892248538957
2.205,0.03460078336465353
2.21,0.03434460993244588
2.215,0.034090386593416934
2.22,0.03383809788353758
2.225,0.033587728468900985
2.23,0.03333926314453256
2.235,0.03309268683321354
2.24,0.03284798458431652
2.245,0.03260514157265289
2.25,0.03236414309733033
2.255,0.03212497458062478
2.2600000000000002,0.03188762156686052
2.265,0.03165206972130393
2.27,0.031418304829067566
2.275,0.031186312794024246
2.2800000000000002,0.030956079637734304
2.285,0.03072759149838066
2.29,0.030500834629717918
2.295,0.030275795400028123
2.3000000000000003,0.03005246029109078
2.305,0.02983081589716045
2.31,0.029610848923954606
2.315,0.029392546187654446
2.32,0.029175894613911242
2.325,0.028960881236865837
2.33,0.02874749319817689
2.335,0.028535717746058627
2.34,0.028325542234327802
2.345,0.02811695412146029
2.35,0.027909940969658018
2.355,0.027704490443922734
2.36,0.02750059031114113
2.365,0.0272982284391785
2.37,0.027097392795979346
2.375,0.026898071448679926
2.38,0.02670025256272732
2.3850000000000002,0.026503924401006983
2.39,0.026309075322981042
2.395,0.02611569378383188
2.4,0.025923768333616273
2.4050000000000002,0.025733287616427476
2.41,0.02554424036956455
2.415,0.025356615422710605
2.42,0.025170401697118643
2.4250000000000003,0.024985588204805193
2.43,0.02480216404775179
2.435,0.024620118417114815
2.44,0.024439440592442085
2.445,0.024260119940896906
2.45,0.024082145916490695
2.455,0.023905508059321956
2.46,0.023730195994822827
2.465,0.023556199433013177
2.47,0.023383508167761403
2.475,0.023212112076052668
2.48,0.023042001117264094
2.485,0.02287316533244609
2.49,0.022705594843612346
2.495,0.022539279853034326
2.5,0.022374210642544197
2.505,0.022210377572844026
2.5100000000000002,0.02204777108282058
2.515,0.02188638168886794
2.52,0.02172619998421592
2.525,0.02156721663826466
2.5300000000000002,0.021409422395925755
2.535,0.02125280807696978
2.54,0.021097364575379616
2.545,0.02094308285870999
2.5500000000000003,0.02078995396745355
2.555,0.020637969014411763
2.56,0.020487119184072772
2.565,0.02033739573199489
2.57,0.020188789984195404
2.575,0.020041293336545658
2.58,0.019894897254171272
2.585,0.019749593270858574
2.59,0.019605372988466114
2.595,0.019462228076341737
2.6,0.01932015027074531
2.605,0.019179131374276487
2.61,0.019039163255308248
2.615,0.01890023784742529
2.62,0.018762347148867545
2.625,0.018625483221979395
2.63,0.018489638192663853
2.6350000000000002,0.01835480424984097
2.64,0.018220973644912583
2.645,0.018088138691230937
2.65,0.017956291763572853
2.6550000000000002,0.01782542529761787
2.66,0.017695531789432794
2.665,0.017566603794959248
2.67,0.017438633929506828
2.6750000000000003,0.017311614867250934
2.68,0.017185539340735103
2.685,0.01706040014037719
2.69,0.01693619011398196
2.695,0.016812902166255528
2.7,0.01669052925832636
2.705,0.01656906440726983
2.71,0.016448500685636986
2.715,0.016328831220987935
2.72,0.01621004919542914
2.725,0.016092147845155454
2.73,0.015975120459995447
2.735,0.01585896038296191
2.74,0.01574366100980555
2.745,0.015629215788573375
2.75,0.015515618219170354
2.755,0.015402861852925956
2.7600000000000002,0.015290940292163796
2.765,0.015179847189775502
2.77,0.015069576248798608
2.775,0.014960121221997798
2.7800000000000002,0.01485147591145048
2.785,0.014743634168135176
2.79,0.014636589891524967
2.795,0.01453033702918333
2.8000000000000003,0.0144248695763641
2.805,0.014320181575615374
2.81,0.01421626711638602
2.815,0.01411312033463702
2.82,0.014010735412454648
2.825,0.013909106577668692
2.83,0.013808228103473342
2.835,0.013708094308051085
2.84,0.01360869955420048
2.845,0.013510038248967508
2.85,0.013412104843279508
2.855,0.013314893831582512
2.86,0.013218399751482328
2.865,0.013122617183388169
2.87,0.013027540750159779
2.875,0.012933165116757708
2.88,0.012839484989896097
2.8850000000000002,0.012746495117700058
2.89,0.012654190289363714
2.895,0.01256256533481352
2.9,0.012471615124373147
2.9050000000000002,0.01238133456843198
2.91,0.012291718617116169
2.915,0.012202762259962877
2.92,0.01211446052559702
2.9250000000000003,0.01202680848141135
2.93,0.011939801233248762
2.935,0.011853433925087675
2.94,0.011767701738730494
2.945,0.011682599893494232
2.95,0.01159812364590388
2.955,0.011514268289389088
2.96,0.0114310291539826
2.965,0.011348401606022077
2.97,0.011266381047854082
2.975,0.01118496291754076
2.98,0.011104142688569255
2.985,0.011023915869563052
2.99,0.010944278003996598
2.995,0.010865224669912158
3.0,0.010786751479638559
3.005,0.010708854079513186
3.0100000000000002,0.010631528149605985
3.015,0.01055476940344564
3.02,0.010478573587748641
3.025,0.010402936482150486
3.0300000000000002,0.010327853898938838
3.035,0.010253321682789357
3.04,0.010179335710503936
3.045,0.010105891890750915
3.0500000000000003,0.010032986163807335
3.055,0.00996061450130417
3.06,0.009888772905972645
3.065,0.00981745741139405
3.0700000000000003,0.009746664081750282
3.075,0.009676389011577767
3.08,0.009606628325522627
3.085,0.00953737817809843
3.09,0.009468634753445945
3.095,0.009400394265094566
3.1,0.009332652955726356
3.105,0.009265407096941725
3.11,0.00919865298902709
3.115,0.009132386960724721
3.12,0.009066605369004598
3.125,0.009001304598837676
3.13,0.008936481062971896
3.1350000000000002,0.008872131201709392
3.14,0.0088082514826859
3.145,0.008744838400652119
3.15,0.008681888477256719
3.1550000000000002,0.008619398260831253
3.16,0.008557364326177106
3.165,0.00849578327435376
3.17,0.008434651732469366
3.1750000000000003,0.00837396635347296
3.18,0.008313723815948002
3.185,0.008253920823908295
3.19,0.008194554106595264
3.1950000000000003,0.008135620418276833
3.2,0.00807711653804863
3.205,0.008019039269635788
3.21,0.007961385441197528
3.215,0.007904151905132634
3.22,0.007847335537886855
3.225,0.007790933239762137
3.23,0.007734941934726716
3.235,0.007679358570227835
3.24,0.007624180117005004
3.245,0.00756940356890579
3.25,0.0075150259427021575
3.255,0.0074610442779092885
3.2600000000000002,0.007407455636605315
3.265,0.0073542571032526064
3.27,0.007301445784520881
3.275,0.0072490188091114
3.2800000000000002,0.007196973327583021
3.285,0.007145306512179277
3.29,0.007094015556657175
3.295,0.007043097676117398
3.3000000000000003,0.006992550106835808
3.305,0.0069423701060965385
3.31,0.006892554952026183
3.315,0.006843101943429523
3.3200000000000003,0.00679400839962677
3.325,0.0067452716602919155
3.33,0.006696889085292648
3.335,0.006648858054531095
3.34,0.006601175967786774
3.345,0.0065538402445597214
3.35,0.006506848323916171
3.355,0.006460197664334179
3.36,0.006413885743551845
3.365,0.006367910058415548
3.37,0.006322268124730501
3.375,0.0062769574771116676
3.38,0.00623197566883659
3.3850000000000002,0.006187320271698983
3.39,0.006142988875863769
3.395,0.006098979089723145
3.4,0.00605528853975389
3.4050000000000002,0.006011914870375965
3.41,0.005968855743812242
3.415,0.00592610883994892
3.42,0.005883671856198046
3.4250000000000003,0.005841542507360024
3.43,0.005799718525488428
3.435,0.0057581976597547435
3.44,0.005716977676315124
3.4450000000000003,0.005676056358177783
3.45,0.005635431505071711
3.455,0.005595100933316213
3.46,0.00555506247569159
3.465,0.005515313981311148
3.47,0.005475853315493908
3.475,0.005436678359638383
3.48,0.005397787011097589
3.485,0.005359177183055056
3.49,0.005320846804401393
3.495,0.005282793819612601
3.5,0.005245016188628943
3.505,0.0052075118867345215
3.5100000000000002,0.00517027890443857
3.515,0.005133315247357006
3.52,0.005096618936095415
3.525,0.005060188006132648
3.5300000000000002,0.005024020507705691
3.535,0.004988114505695064
3.54,0.004952468079511733
3.545,0.0049170793229841945
3.5500000000000003,0.0048819463442470405
3.555,0.004847067265630349
3.56,0.0048124402235496504
3.565,0.004778063368397104
3.5700000000000003,0.004743934864433521
3.575,0.004710052889681017
3.58,0.004676415635816833
3.585,0.004643021308067827
3.59,0.004609868125105835
3.595,0.004576954318943869
3.6,0.0045442781348333725
3.605,0.004511837831161876
3.61,0.004479631679351951
3.615,0.0044476579637604974
3.62,0.004415914981579145
3.625,0.004384401042735674
3.63,0.004353114469795446
3.6350000000000002,0.004322053597864658
3.64,0.0042912167744934065
3.645,0.004260602359580092
3.65,0.004230208725276612
3.6550000000000002,0.004200034255893959
3.66,0.004170077347808935
3.665,0.004140336409371238
3.67,0.0041108098608117465
3.6750000000000003,0.004081496134151105
3.68,0.0040523936731094124
3.685,0.0040235009330161775
3.69,0.003994816380721564
3.6950000000000003,0.00396633849450786
3.7,0.003938065764001853
3.705,0.003909996690088009
3.71,0.0038821297848220058
3.715,0.0038544635713453693
3.72,0.0038269965838005253
3.725,0.0037997273672465636
3.73,0.0037726544775756616
3.735,0.003745776481430322
3.74,0.003719091956121142
3.745,0.0036925994895451544
3.75,0.0036662976801050073
3.755,0.0036401851366285884
3.7600000000000002,0.003614260478289541
3.765,0.003588522334528149
3.77,0.0035629693449729665
3.775,0.003537600159363105
3.7800000000000002,0.0035124134374710622
3.785,0.0034874078490261724
3.79,0.0034625820736387384
3.795,0.0034379348007246573
3.8000000000000003,0.0034134647294307157
3.805,0.0033891705685604274
3.81,0.0033650510365005023
3.815,0.003341104861147874
3.8200000000000003,0.003317330779837301
3.825,0.0032937275392695355
3.83,0.0032702938954400555
3.835,0.0032470286135683844
3.84,0.0032239304680279457
3.845,0.003200998242276492
3.85,0.003178230728787038
3.855,0.0031556267289793456
3.86,0.003133185053152053
3.865,0.0031109045204151505
3.87,0.0030887839586231525
3.875,0.00306682220430871
3.88,0.0030450181026167823
3.8850000000000002,0.003023370507239247
3.89,0.003001878280350184
3.895,0.002980540292541439
3.9,0.0029593554227589827
3.9050000000000002,0.002938322558239469
3.91,0.0029174405944474985
3.915,0.0028967084350132507
3.92,0.0028761249916707176
3.9250000000000003,0.0028556891841963724
3.93,0.0028353999403481793
3.935,0.0028152561958053757
3.94,0.0027952568941084534
3.9450000000000003,0.002775400986599739
3.95,0.002755687432364399
3.955,0.0027361151981719527
3.96,0.002716683258418176
3.9650000000000003,0.0026973905950675226
3.97,0.00267823619759591
3.975,0.0026592190629340802
3.98,0.0026403381954112296
3.985,0.0026215926066992753
3.99,0.002602981315757399
3.995,0.0025845033487770872
4.0,0.002566157739127576
4.005,0.0025479435273017847
4.01,0.00252985976086258
4.015,0.0025119054943894864
4.0200000000000005,0.0024940797894258838
4.025,0.002476381714426487
4.03,0.0024588103447053685
4.035,0.0024413647623842275
4.04,0.002424044056341265
4.045,0.0024068473221602335
4.05,0.0023897736620800973
4.055,0.0023728221849448603
4.0600000000000005,0.002355992006154011
4.065,0.002339282247613141
4.07,0.0023226920376851236
4.075,0.0023062205111415565
4.08,0.002289866809114602
4.085,0.002273630079049256
4.09,0.0022575094746558762
4.095,0.0022415041558632343
4.1,0.002225613288771765
4.105,0.0022098360456072885
4.11,0.0021941716046750825
4.115,0.0021786191503141974
4.12,0.0021631778728523243
4.125,0.0021478469685607755
4.13,0.002132625639610022
4.135,0.00211751309402547
4.14,0.002102508545643547
4.1450000000000005,0.002087611214068244
4.15,0.00207282032462785
4.155,0.002058135108332156
4.16,0.0020435548018299153
4.165,0.002029078647366534
4.17,0.002014705892742379
4.175,0.0020004357912710605
4.18,0.0019862676017383045
4.1850000000000005,0.0019722005883609827
4.19,0.0019582340207464632
4.195,0.0019443671738524461
4.2,0.0019305993279468909
4.205,0.0019169297685683023
4.21,0.0019033577864865177
4.215,0.0018898826776634207
4.22,0.0018765037432143883
4.225,0.0018632202893696392
4.23,0.0018500316274362334
4.235,0.0018369370737600162
4.24,0.0018239359496881374
4.245,0.0018110275815317383
4.25,0.0017982113005288744
4.255,0.001785486442807828
4.26,0.0017728523493506577
4.265,0.0017603083659569936
4.2700000000000005,0.0017478538432081612
4.275,0.0017354881364315818
4.28,0.0017232106056653494
4.285,0.0017110206156232127
4.29,0.0016989175356597389
4.295,0.0016869007397357764
4.3,0.0016749696063841895
4.305,0.001663123518675793
4.3100000000000005,0.0016513618641856096
4.315,0.0016396840349594015
4.32,0.0016280894274803772
4.325,0.0016165774426362186
4.33,0.0016051474856863307
4.335,0.0015937989662293771
4.34,0.001582531298170985
4.345,0.0015713438996917985
4.3500000000000005,0.0015602361932156746
4.355,0.001549207605378218
4.36,0.0015382575669954676
4.365,0.0015273855130328974
4.37,0.0015165908825745754
4.375,0.0015058731187926474
4.38,0.0014952316689169519
4.385,0.0014846659842049571
4.39,0.0014741755199118966
4.3950000000000005,0.0014637597352610686
4.4,0.0014534180934144753
4.405,0.0014431500614436009
4.41,0.001432955110300418
4.415,0.001422832714788676
4.42,0.001412782353535316
4.425,0.0014028035089621992
4.43,0.0013928956672579452
4.4350000000000005,0.001383058318350094
4.44,0.0013732909558773934
4.445,0.0013635930771623422
4.45,0.0013539641831839145
4.455,0.0013444037785505076
4.46,0.0013349113714730893
4.465,0.0013254864737385688
4.47,0.0013161286006833327
4.4750000000000005,0.001306837271166993
4.48,0.00129761200754634
4.485,0.0012884523356495308
4.49,0.0012793577847503748
4.495,0.0012703278875429143
4.5,0.0012613621801161406
4.505,0.0012524602019289201
4.51,0.0012436214957851131
4.515,0.0012348456078088482
4.5200000000000005,0.001226132087420057
4.525,0.0012174804873100818
4.53,0.0012088903634175977
4.535,0.0012003612749045965
4.54,0.001191892784132645
4.545,0.0011834844566392386
4.55,0.0011751358611144318
4.555,0.001166846569377548
4.5600000000000005,0.0011586161563541216
4.565,0.0011504442000530054
4.57,0.0011423302815436237
4.575,0.0011342739849334552
4.58,0.0011262748973456097
4.585,0.001118332608896634
4.59,0.0011104467126744593
4.595,0.0011026168047165088
4.6000000000000005,0.0010948424839879887
4.605,0.0010871233523603414
4.61,0.0010794590145898275
4.615,0.001071849078296313
4.62,0.0010642931539421902
4.625,0.0010567908548114906
4.63,0.001049341796989061
4.635,0.0010419455993400323
4.64,0.0010346018834893433
4.6450000000000005,0.0010273102738014342
4.65,0.0010200703973601503
4.655,0.0010128818839487117
4.66,0.0010057443660298766
4.665,0.0009986574787262722
4.67,0.0009916208598008468
4.675,0.0009846341496374629
4.68,0.0009776969912216604
4.6850000000000005,0.0009708090301215327
4.69,0.0009639699144687742
4.695,0.0009571792949398772
4.7,0.0009504368247374059
4.705,0.0009437421595715053
4.71,0.0009370949576414709
4.715,0.0009304948796174913
4.72,0.0009239415886225225
4.7250000000000005,0.0009174347502143171
4.73,0.0009109740323675127
4.735,0.0009045591054559776
4.74,0.0008981896422351598
4.745,0.0008918653178246837
4.75,0.0008855858096909657
4.755,0.0008793507976300716
4.76,0.0008731599637505955
4.765,0.0008670129924567516
4.7700000000000005,0.0008609095704315408
4.775,0.0008548493866200699
4.78,0.0008488321322129842
4.785,0.0008428575006300081
4.79,0.0008369251875036609
4.795,0.0008310348906630259
4.8,0.0008251863101176774
4.805,0.0008193791480417491
4.8100000000000005,0.0008136131087580678
4.815,0.000807887898722444
4.82,0.0008022032265080807
4.825,0.0007965588027900698
4.83,0.0007909543403300177
4.835,0.0007853895539608116
4.84,0.0007798641605714659
4.845,0.0007743778790920672
4.8500000000000005,0.0007689304304789147
4.855,0.0007635215376996454
4.86,0.0007581509257185851
4.865,0.0007528183214821395
4.87,0.000747523453904315
4.875,0.0007422660538523713
4.88,0.0007370458541325235
4.885,0.0007318625894758067
4.89,0.0007267159965240065
4.8950000000000005,0.000721605813815731
4.9,0.0007165317817725469
4.905,0.0007114936426852465
4.91,0.0007064911407002127
4.915,0.0007015240218058692
4.92,0.0006965920338192456
4.925,0.0006916949263726399
4.93,0.0006868324509003924
4.9350000000000005,0.0006820043606257154
4.94,0.0006772104105476889
4.945,0.0006724503574282669
4.95,0.0006677239597794758
4.955,0.0006630309778506162
4.96,0.0006583711736156443
4.965,0.0006537443107605595
4.97,0.0006491501546709656
4.9750000000000005,0.0006445884724196783
4.98,0.0006400590327544346
4.985,0.0006355616060856952
4.99,0.0006310959644745305
4.995,0.0006266618816206229
5.0,0.0006222591328503045
5.005,0.0006178874951047519
5.01,0.0006135467469282048
5.015,0.0006092366684563184
5.0200000000000005,0.0006049570414045667
5.025,0.0006007076490567693
5.03,0.0005964882762536555
5.035,0.0005922987093815695
