Radial Distance r (a.u.),Computed Wavefunction
2.19,0.0401543860718894
2.195,0.03988608791461088
2.2,0.03961969103174045
2.205,0.03935518092109684
2.21,0.03909254320165641
2.215,0.038831763612426275
2.22,0.038572828011329045
2.225,0.03831572237409821
2.23,0.03806043279318615
2.235,0.037806945476684076
2.24,0.03755524674725035
2.245,0.03730532304105397
2.25,0.03705716090672596
2.255,0.03681074700432279
2.2600000000000002,0.03656606810429949
2.265,0.036323111086496676
2.27,0.03608186293913289
2.275,0.035842310757811816
2.2800000000000002,0.035604441744537314
2.285,0.035368243206739466
2.29,0.03513370255631047
2.295,0.034900807308650035
2.3000000000000003,0.03466954508172125
2.305,0.03443990359511615
2.31,0.034211870669129306
2.315,0.033985434223843196
2.32,0.03376058227822149
2.325,0.03353730294921119
2.33,0.03331558445085502
2.335,0.03309541509341281
2.34,0.032876783282490635
2.345,0.03265967751817961
2.35,0.03244408639420348
2.355,0.032229998597074754
2.36,0.032017402905258986
2.365,0.031806288188347416
2.37,0.031596643406239557
2.375,0.031388457608331054
2.38,0.031181719932712473
2.3850000000000002,0.030976419605374984
2.39,0.03077254593942309
2.395,0.030570088334297658
2.4,0.030369036275004178
2.4050000000000002,0.03016937933134987
2.41,0.029971107157189023
2.415,0.029774209489674616
2.42,0.029578676148518612
2.4250000000000003,0.029384497035257414
2.43,0.029191662132527673
2.435,0.02900016150334784
2.44,0.028809985290404776
2.445,0.028621123715351877
2.45,0.028433567078109772
2.455,0.02824730575617693
2.46,0.028062330203945045
2.465,0.02787863095202264
2.47,0.027696198606564408
2.475,0.02751502384860763
2.48,0.027335097433414692
2.485,0.027156410189822046
2.49,0.02697895301959689
2.495,0.026802716896797203
2.5,0.026627692867141582
2.505,0.02645387204738172
2.5100000000000002,0.026281245624684597
2.515,0.02610980485601767
2.52,0.025939541067540723
2.525,0.025770445654005963
2.5300000000000002,0.025602510078159724
2.535,0.02543572587015374
2.54,0.025270084626960808
2.545,0.025105578011794524
2.5500000000000003,0.024942197753537884
2.555,0.024779935646174193
2.56,0.02461878354822512
2.565,0.024458733382193915
2.57,0.02429977713401402
2.575,0.024141906852502795
2.58,0.023985114648820277
2.585,0.023829392695933496
2.59,0.02367473322808607
2.595,0.023521128540271944
2.6,0.023368570987715335
2.605,0.0232170529853546
2.61,0.023066567007331926
2.615,0.0229171055864873
2.62,0.022768661313857047
2.625,0.022621226838178066
2.63,0.02247479486539582
2.6350000000000002,0.02232935815817679
2.64,0.022184909535427268
2.645,0.022041441871814907
2.65,0.0218989480972951
2.6550000000000002,0.02175742119664234
2.66,0.021616854208985875
2.665,0.021477240227349564
2.67,0.021338572398195498
2.6750000000000003,0.021200843920973895
2.68,0.02106404804767379
2.685,0.020928178082381777
2.69,0.020793227380842143
2.695,0.020659189350021766
2.7,0.02052605744768021
2.705,0.02039382518194176
2.71,0.02026248611087373
2.715,0.020132033842066698
2.72,0.020002462032219684
2.725,0.019873764386729453
2.73,0.0197459346592824
2.735,0.019618966651451533
2.74,0.019492854212296396
2.745,0.019367591237966945
2.75,0.0192431716713107
2.755,0.019119589501484548
2.7600000000000002,0.018996838763568436
2.765,0.018874913538184785
2.77,0.018753807951118945
2.775,0.018633516172945466
2.7800000000000002,0.018514032418655756
2.785,0.01839535094729088
2.79,0.018277466061576774
2.795,0.018160372107562547
2.8000000000000003,0.018044063474262805
2.805,0.01792853459330311
2.81,0.017813779938568065
2.815,0.017699794025853297
2.82,0.01758657141252022
2.825,0.017474106697153973
2.83,0.01736239451922461
2.835,0.017251429558751436
2.84,0.01714120653596959
2.845,0.017031720211001137
2.85,0.016922965383527503
2.855,0.01681493689246609
2.86,0.016707629615648874
2.865,0.016601038469505013
2.87,0.016495158408744697
2.875,0.016389984426048016
2.88,0.016285511551754304
2.8850000000000002,0.016181734853555698
2.89,0.016078649436193353
2.895,0.01597625044115576
2.9,0.01587453304638036
2.9050000000000002,0.01577349246595769
2.91,0.015673123949837622
2.915,0.015573422783538937
2.92,0.015474384287861144
2.9250000000000003,0.015376003818599085
2.93,0.015278276766259678
2.935,0.015181198555781376
2.94,0.015084764646256304
2.945,0.014988970530654967
2.95,0.014893811735552301
2.955,0.014799283820857831
2.96,0.014705382379546767
2.965,0.014612103037394563
2.97,0.014519441452712679
2.975,0.014427393316087818
2.98,0.014335954350122781
2.985,0.014245120309179743
2.99,0.014154886979125472
2.995,0.014065250177079863
3.0,0.013976205751165037
3.005,0.013887749580258317
3.0100000000000002,0.013799877573745862
3.015,0.01371258567127978
3.02,0.013625869842536291
3.025,0.013539726086976405
3.0300000000000002,0.01345415043360928
3.035,0.013369138940756519
3.04,0.013284687695819296
3.045,0.013200792815047312
3.0500000000000003,0.013117450443309581
3.055,0.013034656753867785
3.06,0.012952407948150602
3.065,0.012870700255530908
3.0700000000000003,0.01278952993310453
3.075,0.012708893265470695
3.08,0.01262878656451498
3.085,0.012549206169193227
3.09,0.012470148445318744
3.095,0.012391609785349532
3.1,0.01231358660817863
3.105,0.01223607535892599
3.11,0.012159072508731996
3.115,0.01208257455455261
3.12,0.012006578018956708
3.125,0.011931079449924985
3.13,0.01185607542065001
3.1350000000000002,0.01178156252933907
3.14,0.011707537399017589
3.145,0.011633996677335187
3.15,0.011560937036372865
3.1550000000000002,0.011488355172451526
3.16,0.011416247805943034
3.165,0.011344611681082029
3.17,0.011273443565779964
3.1750000000000003,0.01120274025144005
3.18,0.011132498552774388
3.185,0.01106271530762253
3.19,0.010993387376771252
3.1950000000000003,0.010924511643775897
3.2,0.010856085014783981
3.205,0.010788104418359055
3.21,0.010720566805307075
3.215,0.01065346914850375
3.22,0.010586808442723384
3.225,0.010520581704469347
3.23,0.010454785971805665
3.235,0.010389418304190708
3.24,0.010324475782310898
3.245,0.010259955507917536
3.25,0.01019585460366363
3.255,0.010132170212942732
3.2600000000000002,0.010068899499729382
3.265,0.010006039648419613
3.27,0.009943587863674738
3.275,0.009881541370264584
3.2800000000000002,0.009819897412913153
3.285,0.00975865325614522
3.29,0.009697806184134308
3.295,0.009637353500551617
3.3000000000000003,0.009577292528416503
3.305,0.009517620609948424
3.31,0.009458335106419592
3.315,0.009399433398008894
3.3200000000000003,0.009340912883657787
3.325,0.00928277098092617
3.33,0.009225005125850415
3.335,0.009167612772802322
3.34,0.009110591394349006
3.345,0.009053938481114078
3.35,0.008997651541639938
3.355,0.008941728102251714
3.36,0.008886165706921191
3.365,0.008830961917133033
3.37,0.00877611431175114
3.375,0.008721620486887216
3.38,0.008667478055769081
3.3850000000000002,0.008613684648611146
3.39,0.008560237912485457
3.395,0.008507135511193824
3.4,0.008454375125141115
3.4050000000000002,0.008401954451209597
3.41,0.00834987120263393
3.415,0.008298123108877994
3.42,0.008246707915511735
3.4250000000000003,0.008195623384089626
3.43,0.008144867292030185
3.435,0.008094437432496117
3.44,0.008044331614275453
3.4450000000000003,0.007994547661663952
3.45,0.007945083414348351
3.455,0.007895936727290385
3.46,0.007847105470611777
3.465,0.007798587529480501
3.47,0.007750380803997484
3.475,0.007702483209084631
3.48,0.007654892674373332
3.485,0.007607607144094406
3.49,0.0075606245769684844
3.495,0.007513942946097412
3.5,0.0074675602388565715
3.505,0.007421474456788221
3.5100000000000002,0.00737568361549516
3.515,0.007330185744535939
3.52,0.007284978887320535
3.525,0.007240061101006586
3.5300000000000002,0.007195430456397317
3.535,0.007151085037839272
3.54,0.007107022943121609
3.545,0.007063242283375959
3.5500000000000003,0.00701974118297681
3.555,0.006976517779443252
3.56,0.006933570223340958
3.565,0.0068908966781854155
3.5700000000000003,0.006848495320345371
3.575,0.006806364338947703
3.58,0.006764501935782558
3.585,0.006722906325209534
3.59,0.006681575734064277
3.595,0.006640508401566175
3.6,0.006599702579226707
3.605,0.0065591565307581215
3.61,0.006518868531983814
3.615,0.006478836870747948
3.62,0.006439059846827149
3.625,0.006399535771842498
3.63,0.006360262969171502
3.6350000000000002,0.006321239773861843
3.64,0.006282464532545165
3.645,0.006243935603351532
3.65,0.006205651355825149
3.6550000000000002,0.0061676101708396085
3.66,0.006129810440515356
3.665,0.006092250568136152
3.67,0.006054928968067767
3.6750000000000003,0.006017844065675876
3.68,0.005980994297245717
3.685,0.0059443781099017415
3.69,0.005907993961528137
3.6950000000000003,0.005871840320690054
3.7,0.005835915666555054
3.705,0.005800218488815619
3.71,0.0057647472876121205
3.715,0.00572950057345635
3.72,0.005694476867155495
3.725,0.005659674699737129
3.73,0.00562509261237437
3.735,0.005590729156311773
3.74,0.005556582892792007
3.745,0.005522652392982505
3.75,0.00548893623790365
3.755,0.005455433018356525
3.7600000000000002,0.0054221413348518235
3.765,0.005389059797539184
3.77,0.0053561870261368974
3.775,0.005323521649862471
3.7800000000000002,0.005291062307363506
3.785,0.005258807646649058
3.79,0.005226756325021843
3.795,0.005194907009010575
3.8000000000000003,0.005163258374303178
3.805,0.005131809105680245
3.81,0.005100557896949155
3.815,0.0050695034508786985
3.8200000000000003,0.005038644479134143
3.825,0.005007979702212791
3.83,0.004977507849380235
3.835,0.004947227658606762
3.84,0.004917137876504478
3.845,0.004887237258264933
3.85,0.004857524567597204
3.855,0.0048279985766662235
3.86,0.004798658066031956
3.865,0.004769501824588798
3.87,0.004740528649505437
3.875,0.0047117373461653565
3.88,0.004683126728107613
3.8850000000000002,0.004654695616968095
3.89,0.004626442842421337
3.895,0.004598367242122743
3.9,0.004570467661651123
3.9050000000000002,0.004542742954451831
3.91,0.004515191981780258
3.915,0.004487813612645684
3.92,0.004460606723755885
3.9250000000000003,0.004433570199461638
3.93,0.004406702931702177
3.935,0.004380003819950594
3.94,0.004353471771160098
3.9450000000000003,0.004327105699710356
3.95,0.004300904527354351
3.955,0.004274867183165716
3.96,0.00424899260348629
3.9650000000000003,0.004223279731874297
3.97,0.004197727519052815
3.975,0.004172334922858446
3.98,0.004147100908190764
3.985,0.004122024446961818
3.99,0.0040971045180462065
3.995,0.004072340107231392
4.0,0.0040477302071684675
4.005,0.004023273817323364
4.01,0.003998969943928242
4.015,0.003974817599933442
4.0200000000000005,0.003950815804959662
4.025,0.003926963585250543
4.03,0.003903259973625682
4.035,0.003879704009433894
4.04,0.003856294738506798
4.045,0.0038330312131128453
4.05,0.00380991249191186
4.055,0.003786937639909442
4.0600000000000005,0.003764105728412156
4.065,0.003741415834982846
4.07,0.0037188670433964334
4.075,0.003696458443595818
4.08,0.0036741891316483324
4.085,0.003652058209702408
4.09,0.00363006478594467
4.095,0.0036082079745570817
4.1,0.0035864868956748145
4.105,0.0035649006753441315
4.11,0.00354344844548065
4.115,0.0035221293438280157
4.12,0.0035009425139167186
4.125,0.0034798871050234154
4.13,0.0034589622721303906
4.135,0.003438167175885397
4.14,0.0034175009825617134
4.1450000000000005,0.003396962864018711
4.15,0.0033765519976624025
4.155,0.003356267566406572
4.16,0.003336108758633966
4.165,0.0033160747681580506
4.17,0.0032961647941846463
4.175,0.0032763780412742786
4.18,0.003256713719304492
4.1850000000000005,0.0032371710434326213
4.19,0.0032177492340587947
4.195,0.0031984475167891233
4.2,0.003179265122399299
4.205,0.0031602012867983976
4.21,0.003141255250992914
4.215,0.003122426261051165
4.22,0.0031037135680677913
4.225,0.003085116428128711
4.23,0.0030666341022762356
4.235,0.0030482658564744123
4.24,0.003030010961574656
4.245,0.003011868693281678
4.25,0.00299383833211964
4.255,0.002975919163398484
4.26,0.0029581104771805836
4.265,0.002940411568247673
4.2700000000000005,0.0029228217360679526
4.275,0.002905340284763412
4.28,0.0028879665230775757
4.285,0.0028706997643431573
4.29,0.002853539326450266
4.295,0.002836484531814727
4.3,0.0028195347073465492
4.305,0.002802689184418813
4.3100000000000005,0.002785947298836601
4.315,0.002769308390806272
4.32,0.00275277180490486
4.325,0.002736336890049874
4.33,0.002720002999469103
4.335,0.0027037694906707696
4.34,0.002687635725413896
4.345,0.0026716010696788473
4.3500000000000005,0.0026556648936381226
4.355,0.002639826571627338
4.36,0.0026240854821163876
4.365,0.002608441007680945
4.37,0.0025928925349740064
4.375,0.0025774394546977343
4.38,0.0025620811615755007
4.385,0.0025468170543241136
4.39,0.002531646535626266
4.3950000000000005,0.0025165690121031533
4.4,0.0025015838942873386
4.405,0.002486690596595752
4.41,0.002471888537302948
4.415,0.002457177138514502
4.42,0.002442555826140659
4.425,0.002428024029870128
4.43,0.0024135811831440725
4.4350000000000005,0.0023992267231302774
4.44,0.002384960090697584
4.445,0.002370780730390376
4.45,0.0023566880904033914
4.455,0.0023426816225565667
4.46,0.0023287607822702326
4.465,0.002314925028540346
4.47,0.0023011738239139307
4.4750000000000005,0.002287506634464785
4.48,0.002273922929769284
4.485,0.002260422182882319
4.49,0.002247003870313533
4.495,0.0022336674720035998
4.5,0.0022204124713007555
4.505,0.0022072383549374902
4.51,0.0021941446130073973
4.515,0.0021811307389421014
4.5200000000000005,0.002168196229488561
4.525,0.002155340584686333
4.53,0.0021425633078450534
4.535,0.002129863905522185
4.54,0.0021172418875007636
4.545,0.002104696766767434
4.55,0.002092228059490571
4.555,0.0020798352849985477
4.5600000000000005,0.0020675179657582855
4.565,0.0020552756273537194
4.57,0.002043107798464707
4.575,0.0020310140108458193
4.58,0.002018993799305537
4.585,0.002007046701685283
4.59,0.0019951722588389823
4.595,0.001983370014612437
4.6000000000000005,0.0019716395158230348
4.605,0.0019599803122395576
4.61,0.0019483919565620863
4.615,0.0019368740044021485
4.62,0.0019254260142629106
4.625,0.0019140475475195337
4.63,0.0019027381683997344
4.635,0.0018914974439644115
4.64,0.00188032494408842
4.6450000000000005,0.0018692202414415237
4.65,0.0018581829114694339
4.655,0.001847212532375029
4.66,0.001836308685099642
4.665,0.0018254709533045753
4.67,0.0018146989233526613
4.675,0.001803992184289981
4.68,0.001793350327827744
4.6850000000000005,0.0017827729483242507
4.69,0.0017722596427670028
4.695,0.0017618100107549836
4.7,0.0017514236544809135
4.705,0.0017411001787138735
4.71,0.0017308391907818227
4.715,0.001720640300554377
4.72,0.0017105031204256156
4.7250000000000005,0.0017004272652971556
4.73,0.0016904123525611418
4.735,0.0016804580020835214
4.74,0.0016705638361873745
4.745,0.001660729479636396
4.75,0.0016509545596183695
4.755,0.0016412387057289834
4.76,0.0016315815499555301
4.765,0.0016219827266608874
4.7700000000000005,0.0016124418725675
4.775,0.0016029586267415604
4.78,0.001593532630577226
4.785,0.001584163527781018
4.79,0.0015748509643562665
4.795,0.0015655945885877257
4.8,0.001556394051026215
4.805,0.0015472490044734805
4.8100000000000005,0.0015381591039670538
4.815,0.001529124006765288
4.82,0.001520143372332457
4.825,0.001511216862323996
4.83,0.0015023441405718155
4.835,0.0014935248730697302
4.84,0.001484758727959003
4.845,0.0014760453755139384
4.8500000000000005,0.0014673844881276622
4.855,0.001458775740297938
4.86,0.0014502188086130568
4.865,0.001441713371737942
4.87,0.001433259110400214
4.875,0.0014248557073764617
4.88,0.0014165028474784987
4.885,0.0014082002175398636
4.89,0.0013999475064022562
4.8950000000000005,0.0013917444049021902
4.9,0.0013835906058576556
4.905,0.0013754858040549525
4.91,0.0013674296962355316
4.915,0.0013594219810830106
4.92,0.0013514623592101977
4.925,0.0013435505331462565
4.93,0.0013356862073240043
4.9350000000000005,0.0013278690880671616
4.94,0.001320098883577835
4.945,0.001312375303924007
4.95,0.001304698061027116
4.955,0.0012970668686497805
4.96,0.0012894814423835184
4.965,0.0012819414996366415
4.97,0.00127444675962215
4.9750000000000005,0.001266996943345799
4.98,0.0012595917735941774
4.985,0.0012522309749228812
4.99,0.0012449142736448108
4.995,0.0012376413978185028
5.0,0.001230412077236583
5.005,0.001223226043414233
5.01,0.0012160830295778267
5.015,0.0012089827706535596
5.0200000000000005,0.0012019250032562355
5.025,0.0011949094656780461
5.03,0.001187935897877518
5.035,0.0011810040414684721
5.04,0.001174113639709068
5.045,0.0011672644374909498
5.05,0.0011604561813284519
5.055,0.0011536886193478544
5.0600000000000005,0.001146961501276787
5.065,0.001140274578433592
5.07,0.0011336276037168945
