Radial Distance r (a.u.),Computed Wavefunction
0.605,0.42392160620536545
0.61,0.42026428514563835
0.615,0.4166430217063788
0.62,0.41305741001493723
0.625,0.40950704921744724
0.63,0.40599154341663185
0.635,0.40251050161020246
0.64,0.3990635376298642
0.645,0.39565027008090686
0.65,0.39227032228240455
0.655,0.38892332220800985
0.66,0.3856089024273645
0.665,0.3823267000481271
0.67,0.3790763566585823
0.675,0.37585751827087094
0.68,0.37266983526483366
0.685,0.3695129623324635
0.6900000000000001,0.3663865584229554
0.6950000000000001,0.36329028668837215
0.7000000000000001,0.3602238144299132
0.705,0.3571868130447861
0.71,0.35417895797367666
0.715,0.3511999286488375
0.72,0.34824940844274394
0.725,0.34532708461737116
0.73,0.34243264827405834
0.735,0.3395657943039538
0.74,0.3367262213390519
0.745,0.3339136317038148
0.75,0.33112773136737195
0.755,0.3283682298963051
0.76,0.32563484040797863
0.765,0.32292727952447214
0.77,0.3202452673270582
0.775,0.31758852731124043
0.78,0.3149567863423547
0.785,0.312349774611718
0.79,0.3097672255933245
0.795,0.3072088760010814
0.8,0.30467446574659046
0.805,0.302163737897462
0.81,0.29967643863614224
0.8150000000000001,0.2972123172192843
0.8200000000000001,0.2947711259376283
0.8250000000000001,0.292352620076397
0.8300000000000001,0.2899565578761991
0.835,0.28758270049443835
0.84,0.28523081196722166
0.845,0.28290065917176144
0.85,0.28059201178926335
0.855,0.27830464226830515
0.86,0.2760383257886846
0.865,0.2737928402257521
0.87,0.2715679661152009
0.875,0.26936348661832754
0.88,0.2671791874877547
0.885,0.2650148570335907
0.89,0.2628702860900577
0.895,0.26074526798254954
0.9,0.25863959849512963
0.905,0.2565530758384715
0.91,0.2544855006182075
0.915,0.2524366758037214
0.92,0.2504064066973453
0.925,0.24839450090397483
0.93,0.24640076830109223
0.935,0.2444250210091879
0.9400000000000001,0.2424670733625868
0.9450000000000001,0.24052674188066372
0.9500000000000001,0.2386038452394455
0.9550000000000001,0.2366982042436024
0.96,0.23480964179880995
0.965,0.23293798288449674
0.97,0.23108305452694716
0.975,0.2292446857727801
0.98,0.22742270766278047
0.985,0.22561695320609315
0.99,0.2238272573547606
0.995,0.2220534569786068
1.0,0.2202953908404743
1.0050000000000001,0.2185528995717822
1.01,0.2168258256484299
1.0150000000000001,0.21511401336701771
1.02,0.21341730882140908
1.025,0.21173555987959092
1.03,0.21006861616086797
1.035,0.20841632901336093
1.04,0.2067785514918108
1.045,0.20515513833568763
1.05,0.20354594594759992
1.055,0.20195083237199934
1.06,0.20036965727417422
1.065,0.1988022819195343
1.07,0.1972485691531713
1.075,0.19570838337970922
1.08,0.19418159054342166
1.085,0.19266805810862517
1.09,0.1911676550403407
1.095,0.18968025178522097
1.1,0.18820572025273116
1.105,0.18674393379659757
1.11,0.18529476719650423
1.115,0.18385809664003883
1.12,0.1824337997048889
1.125,0.18102175534127765
1.1300000000000001,0.17962184385464683
1.135,0.17823394688856287
1.1400000000000001,0.17685794740787508
1.145,0.17549372968208515
1.1500000000000001,0.17414117926895736
1.155,0.17280018299834518
1.16,0.17147062895624113
1.165,0.17015240646904414
1.17,0.16884540608804163
1.175,0.1675495195741013
1.18,0.16626463988257295
1.185,0.16499066114839583
1.19,0.16372747867140983
1.195,0.16247498890186132
1.2,0.16123308942611214
1.205,0.16000167895254216
1.21,0.15878065729763838
1.215,0.15756992537227824
1.22,0.1563693851681966
1.225,0.15517893974463515
1.23,0.15399849321517556
1.235,0.15282795073474795
1.24,0.15166721848681874
1.245,0.1505162036707482
1.25,0.14937481448932352
1.2550000000000001,0.14824296013645002
1.26,0.1471205507850235
1.2650000000000001,0.14600749757495293
1.27,0.14490371260135365
1.2750000000000001,0.14380910890289456
1.28,0.1427236004503017
1.285,0.141647102135022
1.29,0.14057952975802968
1.295,0.13952080001879885
1.3,0.13847083050440107
1.305,0.1374295396787738
1.31,0.1363968468721132
1.315,0.13537267227042094
1.32,0.13435693690518385
1.325,0.1333495626431952
1.33,0.13235047217650936
1.335,0.1313595890125364
1.34,0.1303768374642575
1.345,0.12940214264057895
1.35,0.1284354304368187
1.355,0.12747662752530498
1.36,0.12652566134611234
1.365,0.12558246009791693
1.37,0.12464695272897018
1.375,0.12371906892819519
1.3800000000000001,0.12279873911640041
1.385,0.12188589443760746
1.3900000000000001,0.12098046675049644
1.395,0.12008238861996175
1.4000000000000001,0.11919159330877911
1.405,0.11830801476938377
1.41,0.11743158763575631
1.415,0.11656224721541379
1.42,0.11569992948150817
1.425,0.11484457106502596
1.43,0.11399610924709119
1.435,0.1131544819513695
1.44,0.1123196277365686
1.445,0.11149148578904527
1.45,0.11066999591549419
1.455,0.10985509853574472
1.46,0.1090467346756458
1.465,0.10824484596004601
1.47,0.10744937460586067
1.475,0.10666026341523221
1.48,0.10587745576877652
1.485,0.10510089561892211
1.49,0.10433052748332748
1.495,0.10356629643838997
1.5,0.10280814811283376
1.5050000000000001,0.10205602868138486
1.51,0.10130988485852219
1.5150000000000001,0.10056966389231495
1.52,0.09983531355833335
1.5250000000000001,0.09910678215363888
1.53,0.09838401849085729
1.5350000000000001,0.09766697189231835
1.54,0.09695559218427496
1.545,0.096249829691199
1.55,0.09554963523014345
1.555,0.09485496010517802
1.56,0.094165756101903
1.565,0.09348197548201961
1.57,0.09280357097798099
1.575,0.09213049578770416
1.58,0.09146270356935003
1.585,0.09080014843617246
1.59,0.09014278495142802
1.595,0.08949056812335177
1.6,0.0888434534001982
1.605,0.08820139666534205
1.61,0.08756435423243798
1.615,0.08693228284064845
1.62,0.0863051396499257
1.625,0.08568288223635222
1.6300000000000001,0.0850654685875442
1.635,0.08445285709810643
1.6400000000000001,0.08384500656515005
1.645,0.08324187618385827
1.6500000000000001,0.08264342554311649
1.655,0.0820496146211902
1.6600000000000001,0.08146040378145547
1.665,0.08087575376818754
1.67,0.0802956257023986
1.675,0.07971998107772774
1.68,0.07914878175637799
1.685,0.07858198996511027
1.69,0.07801956829127937
1.695,0.07746147967892557
1.7,0.07690768742490615
1.705,0.0763581551750836
1.71,0.07581284692054951
1.715,0.0752717269939083
1.72,0.0747347600655914
1.725,0.07420191114022781
1.73,0.07367314555305296
1.735,0.07314842896636341
1.74,0.07262772736601386
1.745,0.07211100705795716
1.75,0.07159823466482367
1.7550000000000001,0.07108937712254709
1.76,0.07058440167702432
1.7650000000000001,0.07008327588082364
1.77,0.06958596758992411
1.7750000000000001,0.06909244496050077
1.78,0.06860267644574354
1.7850000000000001,0.0681166307927186
1.79,0.06763427703926385
1.795,0.06715558451092292
1.8,0.0666805228179176
1.805,0.06620906185215175
1.81,0.06574117178425486
1.815,0.06527682306066028
1.82,0.06481598640071695
1.825,0.06435863279383493
1.83,0.0639047334966657
1.835,0.06345426003031808
1.84,0.06300718417760102
1.845,0.06256347798030577
1.85,0.06212311373651495
1.855,0.06168606399794594
1.86,0.06125230156732356
1.865,0.060821799495787476
1.87,0.060394531080322715
1.875,0.059970469861229427
1.8800000000000001,0.05954958961961418
1.885,0.05913186437491568
1.8900000000000001,0.05871726838245531
1.895,0.05830577613102193
1.9000000000000001,0.05789736234047546
1.905,0.05749200195938994
1.9100000000000001,0.057089670162714046
1.915,0.05669034234946323
1.92,0.0562939941404384
1.925,0.05590060137596936
1.93,0.05551014011368587
1.935,0.05512258662631294
1.94,0.0547379173994929
1.945,0.05435610912963045
1.95,0.05397713872176521
1.955,0.05360098328746577
1.96,0.053227620142749094
1.965,0.052857026806024325
1.97,0.05248918099605851
1.975,0.052124060629967106
1.98,0.051761643821225174
1.985,0.05140190887770333
1.99,0.05104483429972549
1.995,0.050690398778146246
2.0,0.05033858119245393
2.005,0.0499893606088918
2.0100000000000002,0.049642716278601264
2.015,0.04929862763578792
2.02,0.04895707429590468
2.025,0.04861803605385831
2.0300000000000002,0.048281492882234635
2.035,0.047947424929543216
2.04,0.04761581251848403
2.045,0.047286636144230274
2.05,0.04695987647273206
2.055,0.04663551433903858
2.06,0.046313530745640104
2.065,0.045993906860825745
2.07,0.045676624017062704
2.075,0.04536166370938998
2.08,0.04504900759383294
2.085,0.04473863748583353
2.09,0.044430535358698044
2.095,0.04412468334206262
2.1,0.04382106372037554
2.105,0.04351965893139426
2.11,0.04322045156470183
2.115,0.04292342436023887
2.12,0.042628560206848715
2.125,0.04233584214084271
2.13,0.04204525334457811
2.1350000000000002,0.041756777145052236
2.14,0.04147039701251283
2.145,0.04118609655908178
2.15,0.04090385953739596
2.1550000000000002,0.04062366983926068
2.16,0.04034551149431852
2.165,0.0400693686687329
2.17,0.03979522566388598
2.1750000000000003,0.03952306691508899
2.18,0.03925287699030889
2.185,0.03898464058890561
2.19,0.03871834254038667
2.195,0.03845396780317148
2.2,0.038191501463370685
2.205,0.03793092873357916
2.21,0.037672234951679845
2.215,0.03741540557966204
2.22,0.03716042620245196
2.225,0.036907282526754695
2.23,0.03665596037991018
2.235,0.03640644570875863
2.24,0.036158724578521664
2.245,0.035912783171691956
2.25,0.03566860778693629
2.255,0.035426184838009474
2.2600000000000002,0.03518550085268047
2.265,0.03494654247166825
2.27,0.03470929644759183
2.275,0.03447374964392668
2.2800000000000002,0.034239889033976754
2.285,0.034007701699854315
2.29,0.03377717483147211
2.295,0.033548295725544
2.3000000000000003,0.03332105178459854
2.305,0.033095430516000474
2.31,0.032871419530983784
2.315,0.032649006543694715
2.32,0.032428179370244274
2.325,0.03220892592777
2.33,0.03199123423350965
2.335,0.03177509240388078
2.34,0.031560488653573374
2.345,0.03134741129464999
2.35,0.031135848735655485
2.355,0.030925789480735405
2.36,0.030717222128764782
2.365,0.0305101353724841
2.37,0.030304517997645306
2.375,0.030100358882166035
2.38,0.029897646995292897
2.3850000000000002,0.029696371396772257
2.39,0.029496521236031775
2.395,0.02929808575136596
2.4,0.029101054269135417
2.4050000000000002,0.02890541620296965
2.41,0.028711161052980754
2.415,0.028518278404983274
2.42,0.028326757929723004
2.4250000000000003,0.028136589382113587
2.43,0.027947762600479775
2.435,0.027760267505809417
2.44,0.027574094101012626
2.445,0.027389232470187663
2.45,0.027205672777895384
2.455,0.027023405268439916
2.46,0.026842420265157197
2.465,0.02666270816971023
2.47,0.026484259461391838
2.475,0.02630706469643279
2.48,0.026131114507319475
2.485,0.02595639960211576
2.49,0.025782910763794038
2.495,0.02561063884956955
2.5,0.025439574790245067
2.505,0.02526970958955954
2.5100000000000002,0.025101034323543665
2.515,0.024933540139882776
2.52,0.024767218257283983
2.525,0.024602059964852704
2.5300000000000002,0.024438056621471277
2.535,0.024275199655187683
2.54,0.024113480562607113
2.545,0.023952890908291474
2.5500000000000003,0.023793422324163264
2.555,0.023635066508916815
2.56,0.023477815227434574
2.565,0.02332166031020791
2.57,0.023166593652766024
2.575,0.02301260721510777
2.58,0.022859693021140808
2.585,0.022707843158126018
2.59,0.02255704977612609
2.595,0.022407305087460312
2.6,0.02225860136616544
2.605,0.022110930947459556
2.61,0.021964286227213123
2.615,0.0218186596614247
2.62,0.021674043765700726
2.625,0.021530431114740903
2.63,0.021387814341829837
2.6350000000000002,0.02124618613833009
2.64,0.021105539253184404
2.645,0.020965866492419324
2.65,0.02082716071865508
2.6550000000000002,0.02068941485061996
2.66,0.020552621862668992
2.665,0.020416774784307302
2.67,0.02028186669971825
2.6750000000000003,0.020147890747296053
2.68,0.020014840119182267
2.685,0.019882708060807098
2.69,0.019751487870435406
2.695,0.019621172898715997
2.7,0.019491756548236188
2.705,0.01936323227307991
2.71,0.019235593578390303
2.715,0.019108834019936075
2.72,0.018982947203682706
2.725,0.018857926785366304
2.73,0.01873376647007319
2.735,0.018610460011821636
2.74,0.01848800121314925
2.745,0.018366383924702384
2.75,0.018245602044831253
2.755,0.01812564951918733
2.7600000000000002,0.018006520340325224
2.765,0.01788820854730808
2.77,0.017770708225316782
2.775,0.01765401350526255
2.7800000000000002,0.017538118563402864
2.785,0.01742301762096217
2.79,0.017308704943754485
2.795,0.017195174841810566
2.8000000000000003,0.017082421669008103
2.805,0.016970439822705456
2.81,0.016859223743378417
2.815,0.016748767914261182
2.82,0.01663906686098929
2.825,0.016530115151247384
2.83,0.01642190739441912
2.835,0.01631443824123985
2.84,0.01620770238345449
2.845,0.016101694553476473
2.85,0.015996409524050337
2.855,0.015891842107918185
2.86,0.01578798715748827
2.865,0.01568483956450717
2.87,0.01558239425973437
2.875,0.015480646212620693
2.88,0.015379590430988316
2.8850000000000002,0.01527922196071532
2.89,0.015179535885421426
2.895,0.01508052732615818
2.9,0.014982191441100584
2.9050000000000002,0.014884523425242121
2.91,0.014787518510092723
2.915,0.014691171963379053
2.92,0.014595479088747747
2.9250000000000003,0.014500435225470827
2.93,0.014406035748154883
2.935,0.014312276066451444
2.94,0.014219151624770927
2.945,0.014126657901998931
2.95,0.014034790411214684
2.955,0.013943544699412667
2.96,0.013852916347226038
2.965,0.013762900968653157
2.97,0.013673494210785972
2.975,0.013584691753541118
2.98,0.013496489309393704
2.985,0.013408882623112605
2.99,0.013321867471499051
2.995,0.013235439663126836
3.0,0.01314959503808547
3.005,0.013064329467724725
3.0100000000000002,0.012979638854402491
3.015,0.012895519131233789
3.02,0.012811966261842932
3.025,0.012728976240117455
3.0300000000000002,0.012646545089963775
3.035,0.012564668865066117
3.04,0.012483343648646311
3.045,0.012402565553226509
3.0500000000000003,0.012322330720393786
3.055,0.012242635320566764
3.06,0.012163475552764287
3.065,0.01208484764437585
3.0700000000000003,0.012006747850934616
3.075,0.011929172455892076
3.08,0.011852117770394707
3.085,0.011775580133062102
3.09,0.011699555909768178
3.095,0.011624041493423132
3.1,0.011549033303757958
3.105,0.011474527787110757
3.11,0.01140052141621433
3.115,0.011327010689986493
3.12,0.011253992133321728
3.125,0.01118146229688445
3.13,0.011109417756904582
3.1350000000000002,0.011037855114974368
3.14,0.010966770997847274
3.145,0.010896162057238642
3.15,0.010826024969627862
3.1550000000000002,0.01075635643606228
3.16,0.010687153181962793
3.165,0.010618411956931471
3.17,0.010550129534560176
3.1750000000000003,0.01048230271224122
3.18,0.010414928310979924
3.185,0.010348003175208054
3.19,0.010281524172599274
3.1950000000000003,0.01021548819388677
3.2,0.010149892152680988
3.205,0.010084732985289804
3.21,0.010020007650541184
3.215,0.009955713129605082
3.22,0.009891846425818897
3.225,0.009828404564513287
3.23,0.00976538459284011
3.235,0.009702783579601054
3.24,0.009640598615078766
3.245,0.00957882681086841
3.25,0.009517465299711153
3.255,0.009456511235329233
3.2600000000000002,0.009395961792261697
3.265,0.009335814165702576
3.27,0.009276065571339476
3.275,0.009216713245193813
3.2800000000000002,0.009157754443462863
3.285,0.009099186442362447
3.29,0.009041006537971342
3.295,0.008983212046077074
3.3000000000000003,0.008925800302022516
3.305,0.008868768660554357
3.31,0.008812114495672551
3.315,0.008755835200480974
3.3200000000000003,0.00869992818703949
3.325,0.008644390886217058
3.33,0.008589220747546405
3.335,0.008534415239079437
3.34,0.008479971847244397
3.345,0.008425888076703763
3.35,0.008372161450213382
3.355,0.008318789508483186
3.36,0.008265769810038529
3.365,0.008213099931083042
3.37,0.008160777465362472
3.375,0.00810880002402967
3.38,0.008057165235510802
3.3850000000000002,0.008005870745372404
3.39,0.00795491421618985
3.395,0.00790429332741678
3.4,0.007854005775255475
3.4050000000000002,0.0078040492725284126
3.41,0.007754421548551293
3.415,0.007705120349005973
3.42,0.007656143435815887
3.4250000000000003,0.007607488587021522
3.43,0.007559153596657011
3.435,0.007511136274628298
3.44,0.007463434446591556
3.4450000000000003,0.0074160459538331405
3.45,0.007368968653150485
3.455,0.007322200416733597
3.46,0.0072757391320479314
3.465,0.007229582701718002
3.47,0.007183729043412066
3.475,0.007138176089727596
3.48,0.00709292178807788
3.485,0.007047964100579385
3.49,0.0070033010039402864
3.495,0.006958930489349358
3.5,0.006914850562366467
3.505,0.006871059242813535
3.5100000000000002,0.006827554564666327
3.515,0.00678433457594746
3.52,0.006741397338620144
3.525,0.006698740928482357
3.5300000000000002,0.006656363435062703
3.535,0.006614262961516464
3.54,0.0065724376245225435
3.545,0.00653088555418175
3.5500000000000003,0.006489604893915153
3.555,0.006448593800363901
3.56,0.006407850443289539
3.565,0.006367373005475255
3.5700000000000003,0.006327159682627712
3.575,0.00628720868327996
3.58,0.0062475182286949515
3.585,0.006208086552769706
3.59,0.006168911901940801
3.595,0.006129992535089631
3.6,0.006091326723449779
3.605,0.006052912750513622
3.61,0.006014748911941133
3.615,0.005976833515468167
3.62,0.005939164880816304
3.625,0.005901741339603124
3.63,0.005864561235253276
3.6350000000000002,0.005827622922909967
3.64,0.005790924769347707
3.645,0.005754465152885277
3.65,0.0057182424632994866
3.6550000000000002,0.0056822551017399235
3.66,0.005646501480643827
3.665,0.0056109800236521954
3.67,0.005575689165526393
3.6750000000000003,0.0055406273520649104
3.68,0.0055057930400217794
3.685,0.005471184697024717
3.69,0.005436800801494397
3.6950000000000003,0.005402639842564258
3.7,0.00536870032000094
3.705,0.005334980744125322
3.71,0.005301479635734075
3.715,0.005268195526022381
3.72,0.005235126956506475
3.725,0.005202272478947114
3.73,0.005169630655274259
3.735,0.005137200057511063
3.74,0.005104979267699845
3.745,0.005072966877827558
3.75,0.005041161489752629
3.755,0.005009561715131675
3.7600000000000002,0.004978166175347548
3.765,0.004946973501437289
3.77,0.004915982334020859
3.775,0.004885191323230859
3.7800000000000002,0.004854599128641946
3.785,0.004824204419201605
3.79,0.004794005873161032
3.795,0.004764002178006696
3.8000000000000003,0.004734192030392364
3.805,0.00470457413607175
3.81,0.0046751472098316114
3.815,0.004645909975425422
3.8200000000000003,0.004616861165507443
3.825,0.004587999521567625
3.83,0.0045593237938665356
3.835,0.00453083274137124
3.84,0.004502525131691415
3.845,0.004474399741016085
3.85,0.004446455354050788
3.855,0.004418690763955227
3.86,0.004391104772281444
3.865,0.0043636961889125135
3.87,0.00433646383200155
3.875,0.0043094065279114194
3.88,0.004282523111154624
3.8850000000000002,0.004255812424334134
3.89,0.004229273318083983
3.895,0.004202904651010919
3.9,0.00417670528963638
3.9050000000000002,0.004150674108338619
3.91,0.004124809989295608
3.915,0.004099111822428266
3.92,0.004073578505344176
3.9250000000000003,0.004048208943281487
3.93,0.004023002049053661
3.935,0.003997956742994411
3.94,0.00397307195290292
3.9450000000000003,0.00394834661398978
3.95,0.003923779668823222
3.955,0.0038993700672756604
3.96,0.003875116766470842
3.9650000000000003,0.003851018730731192
3.97,0.0038270749315257387
3.975,0.0038032843474183663
3.98,0.0037796459640164013
3.985,0.003756158773919742
3.99,0.0037328217766702597
3.995,0.0037096339787015577
4.0,0.0036865943932893326
4.005,0.0036637020405017235
4.01,0.003640955947150582
4.015,0.0036183551467425124
4.0200000000000005,0.003595898679430776
4.025,0.0035735855919672628
4.03,0.0035514149376550423
4.035,0.0035293857763010693
4.04,0.003507497174169381
4.045,0.0034857482039346464
4.05,0.0034641379446360187
4.055,0.003442665481631395
4.0600000000000005,0.0034213299065518955
4.065,0.0034001303172568917
4.07,0.003379065817789275
4.075,0.003358135518330942
4.08,0.0033373385351588448
4.085,0.0033166739906011857
4.09,0.003296141012994133
4.095,0.0032757387366386176
4.1,0.0032554663017576825
4.105,0.0032353228544540627
4.11,0.003215307546668031
4.115,0.0031954195361356837
4.12,0.003175657986347426
4.125,0.003156022066506841
4.13,0.0031365109514899154
4.135,0.0031171238218043774
4.14,0.0030978598635495636
4.1450000000000005,0.0030787182683765235
4.15,0.003059698233448281
4.155,0.0030407989614006556
4.16,0.00302201966030311
4.165,0.003003359543620071
4.17,0.002984817830172532
4.175,0.002966393744099815
4.18,0.0029480865148217477
4.1850000000000005,0.002929895377001093
4.19,0.0029118195705061752
4.195,0.002893858340374008
4.2,0.002876010936773362
4.205,0.002858276614968506
4.21,0.0028406546352827736
4.215,0.002823144263062858
4.22,0.002805744768642993
4.225,0.0027884554273096868
4.23,0.002771275519266539
4.235,0.002754204329599358
4.24,0.002737241148241616
4.245,0.0027203852699400595
4.25,0.002703635994220666
4.255,0.0026869926253547606
4.26,0.0026704544723254436
4.265,0.002654020848794337
4.2700000000000005,0.0026376910730683567
4.275,0.0026214644680670543
4.28,0.0026053403612898668
4.285,0.0025893180847838776
4.29,0.0025733969751116125
4.295,0.002557576373319241
4.3,0.0025418556249049568
4.305,0.002526234079787499
4.3100000000000005,0.00251071109227504
4.315,0.0024952860210342488
4.32,0.0024799582290595495
4.325,0.0024647270836427215
4.33,0.002449591956342546
4.335,0.0024345522229548815
4.34,0.0024196072634827467
4.345,0.002404756462106807
4.3500000000000005,0.0023899992071560136
4.355,0.0023753348910783936
4.36,0.002360762910412204
4.365,0.002346282665757097
4.37,0.002331893561745726
4.375,0.0023175950070153323
4.38,0.002303386414179776
4.385,0.00228926719980155
4.39,0.002275236784364157
4.3950000000000005,0.002261294592244604
4.4,0.002247440051686148
4.405,0.0022336725947712404
4.41,0.002219991657394638
4.415,0.0022063966792366745
4.42,0.0021928871037368786
4.425,0.002179462378067622
4.43,0.002166121953108046
4.4350000000000005,0.002152865283418175
4.44,0.0021396918272132033
4.445,0.0021266010463379084
4.45,0.0021135924062414256
4.455,0.0021006653759520254
4.46,0.0020878194280521435
4.465,0.002075054038653656
4.47,0.002062368687373211
4.4750000000000005,0.002049762857307835
4.48,0.0020372360350107235
4.485,0.002024787710467114
4.49,0.002012417377070445
4.495,0.002000124531598585
4.5,0.0019879086741903824
4.505,0.0019757693083221634
4.51,0.00196370594078466
4.515,0.0019517180816598953
4.5200000000000005,0.0019398052442983582
4.525,0.0019279669452962871
4.53,0.0019162027044731134
4.535,0.0019045120448492013
4.54,0.0018928944926234956
4.545,0.001881349577151539
4.55,0.0018698768309236406
4.555,0.0018584757895431041
4.5600000000000005,0.0018471459917045914
4.565,0.0018358869791728438
4.57,0.0018246982967613503
4.575,0.0018135794923112474
4.58,0.001802530116670373
4.585,0.001791549723672507
4.59,0.0017806378701166667
4.595,0.0017697941157466387
4.6000000000000005,0.0017590180232306438
4.605,0.00174830915814111
4.61,0.001737667088934646
4.615,0.0017270913869320988
4.62,0.0017165816262988067
4.625,0.0017061373840249665
4.63,0.0016957582399061556
4.635,0.001685443776523993
4.64,0.0016751935792269344
4.6450000000000005,0.0016650072361112094
4.65,0.0016548843380018875
4.655,0.0016448244784341153
4.66,0.0016348272536344033
4.665,0.0016248922625021968
4.67,0.0016150191065913745
4.675,0.0016052073900921313
4.68,0.0015954567198127084
4.6850000000000005,0.001585766705161509
4.69,0.001576136958129197
4.695,0.0015665670932709433
4.7,0.001557056727688851
4.705,0.0015476054810144595
4.71,0.0015382129753913735
4.715,0.00152887883545806
4.72,0.0015196026883307133
4.7250000000000005,0.0015103841635863006
4.73,0.0015012228932456482
4.735,0.001492118511756741
4.74,0.0014830706559780936
4.745,0.0014740789651622348
4.75,0.0014651430809393198
4.755,0.0014562626473008653
4.76,0.0014474373105835923
4.765,0.0014386667194534108
4.7700000000000005,0.0014299505248894697
4.775,0.0014212883801683351
4.78,0.0014126799408483567
4.785,0.0014041248647540003
4.79,0.0013956228119604295
4.795,0.0013871734447781566
4.8,0.0013787764277377154
4.805,0.0013704314275746
4.8100000000000005,0.0013621381132141585
4.815,0.0013538961557567183
4.82,0.001345705228462717
4.825,0.0013375650067380246
4.83,0.0013294751681193068
4.835,0.0013214353922594907
4.84,0.0013134453609134132
4.845,0.0013055047579234853
4.8500000000000005,0.001297613269205487
4.855,0.0012897705827344627
4.86,0.0012819763885307382
4.865,0.0012742303786460064
4.87,0.0012665322471495182
4.875,0.0012588816901143852
4.88,0.0012512784056039614
4.885,0.0012437220936583372
4.89,0.0012362124562809234
4.8950000000000005,0.001228749197425128
4.9,0.0012213320229811121
4.905,0.0012139606407626981
4.91,0.00120663476049426
4.915,0.0011993540937978485
4.92,0.0011921183541802832
4.925,0.0011849272570204031
4.93,0.0011777805195563825
4.9350000000000005,0.0011706778608731598
4.94,0.0011636190018899139
4.945,0.0011566036653476704
4.95,0.0011496315757969894
4.955,0.0011427024595856842
4.96,0.0011358160448467337
4.965,0.001128972061486173
4.97,0.0011221702411711317
4.9750000000000005,0.00111541031731791
4.98,0.0011086920250802255
4.985,0.001102015101337448
4.99,0.0010953792846829335
4.995,0.0010887843154124932
5.0,0.001082229935512908
5.005,0.0010757158886505148
5.01,0.0010692419201598867
5.015,0.0010628077770325954
5.0200000000000005,0.0010564132079060404
5.025,0.0010500579630523664
5.03,0.0010437417943674585
5.035,0.0010374644553600141
5.04,0.0010312257011406757
5.045,0.0010250252884112714
5.05,0.0010188629754540961
5.055,0.001012738522121302
5.0600000000000005,0.0010066516898243096
